Running with 50000 chromosomes for 1 generations
Chromosome stats:
  IN_H: 12
  IN_W: 12
  HLC: 2
  NPL: 128
Level seed: 1215069295
srand seed: 10
----------------------------
Running generation 1/1
Player 26609 fitness: 202.0667
Player 26610 fitness: 95.5667
Player 26611 fitness: 96.1333
Player 26612 fitness: 145.2000
Player 26613 fitness: 573.8667
Player 26614 fitness: 99.9667
Player 26615 fitness: 175.3333
Player 26616 fitness: 105.7000
Player 26617 fitness: 95.5667
Player 26618 fitness: 95.3667
Player 26619 fitness: 96.1333
Player 26620 fitness: 96.1333
Player 26621 fitness: 141.4000
Player 26622 fitness: 95.3667
Player 26623 fitness: 96.1333
Player 26624 fitness: 445.5333
Player 26625 fitness: 95.5667
Player 26626 fitness: 99.7667
Player 26627 fitness: 265.7333
Player 26628 fitness: 95.3667
Player 26629 fitness: 145.2000
Player 26630 fitness: 99.9667
Player 26631 fitness: 99.9667
Player 26632 fitness: 95.5667
Player 26633 fitness: 99.9667
Player 26634 fitness: 95.5667
Player 26635 fitness: 185.1333
Player 26636 fitness: 434.2333
Player 26637 fitness: 203.0667
Player 26638 fitness: 95.5667
Player 26639 fitness: 130.0000
Player 26640 fitness: 95.3667
Player 26641 fitness: 95.3667
Player 26642 fitness: 95.3667
Player 26643 fitness: 99.9667
Player 26644 fitness: 139.2333
Player 26645 fitness: 95.3667
Player 26646 fitness: 122.8667
Player 26647 fitness: 99.7667
Player 26648 fitness: 96.1333
Player 26649 fitness: 96.1333
Player 26650 fitness: 99.9667
Player 26651 fitness: 95.5667
Player 26652 fitness: 99.7667
Player 26653 fitness: 95.3667
Player 26654 fitness: 99.9667
Player 26655 fitness: 536.9333
Player 26656 fitness: 95.5667
Player 26657 fitness: 95.5667
Player 26658 fitness: 95.5667
Player 26659 fitness: 96.1333
Player 26660 fitness: 118.8000
Player 26661 fitness: 118.1333
Player 26662 fitness: 95.5667
Player 26663 fitness: 95.5667
Player 26664 fitness: 95.5667
Player 26665 fitness: 95.5667
Player 26666 fitness: 235.6000
Player 26667 fitness: 99.9667
Player 26668 fitness: 121.4000
Player 26669 fitness: 145.2000
Player 26670 fitness: 95.5667
Player 26671 fitness: 95.5667
Player 26672 fitness: 99.7667
Player 26673 fitness: 99.9667
Player 26674 fitness: 95.5667
Player 26675 fitness: 95.3667
Player 26676 fitness: 162.9667
Player 26677 fitness: 99.7667
Player 26678 fitness: 124.8667
Player 26679 fitness: 95.5667
Player 26680 fitness: 121.8667
Player 26681 fitness: 95.3667
Player 26682 fitness: 111.7000
Player 26683 fitness: 197.7333
Player 26684 fitness: 99.9667
Player 26685 fitness: 96.1333
Player 26686 fitness: 99.7667
Player 26687 fitness: 99.9667
Player 26688 fitness: 405.3333
Player 26689 fitness: 124.8667
Player 26690 fitness: 99.9667
Player 26691 fitness: 95.5667
Player 26692 fitness: 115.0667
Player 26693 fitness: 95.3667
Player 26694 fitness: 96.1333
Player 26695 fitness: 96.1333
Player 26696 fitness: 109.2333
Player 26697 fitness: 95.5667
Player 26698 fitness: 747.8666
Player 26699 fitness: 95.5667
Player 26700 fitness: 96.1333
Player 26701 fitness: 99.7667
Player 26702 fitness: 95.3667
Player 26703 fitness: 96.1333
Player 26704 fitness: 95.3667
Player 26705 fitness: 96.1333
Player 26706 fitness: 99.9667
Player 26707 fitness: 95.5667
Player 26708 fitness: 99.9667
Player 26709 fitness: 95.5667
Player 26710 fitness: 166.4000
Player 26711 fitness: 95.3667
Player 26712 fitness: 405.5000
Player 26713 fitness: 121.4000
Player 26714 fitness: 99.7667
Player 26715 fitness: 193.1667
Player 26716 fitness: 766.5666
Player 26717 fitness: 921.5667
Player 26718 fitness: 130.0333
Player 26719 fitness: 124.8667
Player 26720 fitness: 145.2000
Player 26721 fitness: 95.5667
Player 26722 fitness: 95.3667
Player 26723 fitness: 99.7667
Player 26724 fitness: 139.3333
Player 26725 fitness: 99.7667
Player 26726 fitness: 95.5667
Player 26727 fitness: 586.9333
Player 26728 fitness: 95.5667
Player 26729 fitness: 95.3667
Player 26730 fitness: 96.1333
Player 26731 fitness: 96.1333
Player 26732 fitness: 95.5667
Player 26733 fitness: 95.5667
Player 26734 fitness: 114.2667
Player 26735 fitness: 148.7667
Player 26736 fitness: 111.4000
Player 26737 fitness: 96.1333
Player 26738 fitness: 605.0667
Player 26739 fitness: 537.3000
Player 26740 fitness: 177.5333
Player 26741 fitness: 115.0667
Player 26742 fitness: 273.0000
Player 26743 fitness: 121.4000
Player 26744 fitness: 95.5667
Player 26745 fitness: 95.5667
Player 26746 fitness: 96.1333
Player 26747 fitness: 171.8000
Player 26748 fitness: 99.9667
Player 26749 fitness: 104.7000
Player 26750 fitness: 155.0000
Player 26751 fitness: 95.3667
Player 26752 fitness: 95.3667
Player 26753 fitness: 95.3667
Player 26754 fitness: 99.7667
Player 26755 fitness: 115.0667
Player 26756 fitness: 129.7333
Player 26757 fitness: 96.1333
Player 26758 fitness: 99.9667
Player 26759 fitness: 99.7667
Player 26760 fitness: 95.3667
Player 26761 fitness: 95.5667
Player 26762 fitness: 95.5667
Player 26763 fitness: 95.5667
Player 26764 fitness: 99.9667
Player 26765 fitness: 99.9667
Player 26766 fitness: 150.5667
Player 26767 fitness: 115.0667
Player 26768 fitness: 96.1333
Player 26769 fitness: 99.7667
Player 26770 fitness: 509.3333
Player 26771 fitness: 501.0333
Player 26772 fitness: 95.5667
Player 26773 fitness: 95.3667
Player 26774 fitness: 383.0667
Player 26775 fitness: 96.1333
Player 26776 fitness: 96.1333
Player 26777 fitness: 99.9667
Player 26778 fitness: 96.1333
Player 26779 fitness: 96.1333
Player 26780 fitness: 124.8667
Player 26781 fitness: 96.1333
Player 26782 fitness: 95.5667
Player 26783 fitness: 95.5667
Player 26784 fitness: 95.5667
Player 26785 fitness: 200.6000
Player 26786 fitness: 95.5667
Player 26787 fitness: 185.1333
Player 26788 fitness: 99.9667
Player 26789 fitness: 95.3667
Player 26790 fitness: 96.1333
Player 26791 fitness: 96.1333
Player 26792 fitness: 257.1333
Player 26793 fitness: 95.5667
Player 26794 fitness: 96.1333
Player 26795 fitness: 96.1333
Player 26796 fitness: 278.0334
Player 26797 fitness: 99.9667
Player 26798 fitness: 95.5667
Player 26799 fitness: 95.5667
Player 26800 fitness: 99.9667
Player 26801 fitness: 96.1333
Player 26802 fitness: 95.5667
Player 26803 fitness: 99.9667
Player 26804 fitness: 95.5667
Player 26805 fitness: 96.1333
Player 26806 fitness: 99.9667
Player 26807 fitness: 245.4000
Player 26808 fitness: 96.1333
Player 26809 fitness: 95.5667
Player 26810 fitness: 152.3667
Player 26811 fitness: 99.7667
Player 26812 fitness: 202.8000
Player 26813 fitness: 99.9667
Player 26814 fitness: 99.9667
Player 26815 fitness: 172.7000
Player 26816 fitness: 99.9667
Player 26817 fitness: 249.6667
Player 26818 fitness: 96.1333
Player 26819 fitness: 99.7667
Player 26820 fitness: 96.1333
Player 26821 fitness: 95.5667
Player 26822 fitness: 99.7667
Player 26823 fitness: 95.5667
Player 26824 fitness: 289.6333
Player 26825 fitness: 95.5667
Player 26826 fitness: 96.1333
Player 26827 fitness: 99.9667
Player 26828 fitness: 329.5334
Player 26829 fitness: 95.3667
Player 26830 fitness: 96.1333
Player 26831 fitness: 96.1333
Player 26832 fitness: 96.1333
Player 26833 fitness: 95.5667
Player 26834 fitness: 99.9667
Player 26835 fitness: 95.5667
Player 26836 fitness: 115.0667
Player 26837 fitness: 95.5667
Player 26838 fitness: 96.1333
Player 26839 fitness: 95.5667
Player 26840 fitness: 115.0667
Player 26841 fitness: 96.1333
Player 26842 fitness: 95.3667
Player 26843 fitness: 124.8667
Player 26844 fitness: 155.0000
Player 26845 fitness: 95.5667
Player 26846 fitness: 95.3667
Player 26847 fitness: 191.7000
Player 26848 fitness: 95.3667
Player 26849 fitness: 99.9667
Player 26850 fitness: 99.7667
Player 26851 fitness: 99.9667
Player 26852 fitness: 95.3667
Player 26853 fitness: 96.1333
Player 26854 fitness: 96.1333
Player 26855 fitness: 96.1333
Player 26856 fitness: 96.1333
Player 26857 fitness: 162.6333
Player 26858 fitness: 95.5667
Player 26859 fitness: 149.6000
Player 26860 fitness: 235.6000
Player 26861 fitness: 99.7667
Player 26862 fitness: 155.0000
Player 26863 fitness: 96.1333
Player 26864 fitness: 233.0667
Player 26865 fitness: 95.5667
Player 26866 fitness: 121.4000
Player 26867 fitness: 95.5667
Player 26868 fitness: 95.3667
Player 26869 fitness: 95.3667
Player 26870 fitness: 95.5667
Player 26871 fitness: 95.5667
Player 26872 fitness: 95.5667
Player 26873 fitness: 99.9667
Player 26874 fitness: 95.5667
Player 26875 fitness: 96.1333
Player 26876 fitness: 205.9333
Player 26877 fitness: 95.3667
Player 26878 fitness: 932.7000
Player 26879 fitness: 95.3667
Player 26880 fitness: 285.3667
Player 26881 fitness: 95.3667
Player 26882 fitness: 99.9667
Player 26883 fitness: 95.3667
Player 26884 fitness: 121.4000
Player 26885 fitness: 99.9667
Player 26886 fitness: 95.5667
Player 26887 fitness: 99.7667
Player 26888 fitness: 262.1333
Player 26889 fitness: 156.3667
Player 26890 fitness: 170.2667
Player 26891 fitness: 95.5667
Player 26892 fitness: 184.6000
Player 26893 fitness: 150.5667
Player 26894 fitness: 96.1333
Player 26895 fitness: 99.9667
Player 26896 fitness: 96.1333
Player 26897 fitness: 166.9667
Player 26898 fitness: 95.3667
Player 26899 fitness: 95.3667
Player 26900 fitness: 104.2333
Player 26901 fitness: 124.8667
Player 26902 fitness: 96.1333
Player 26903 fitness: 95.5667
Player 26904 fitness: 96.1333
Player 26905 fitness: 95.5667
Player 26906 fitness: 95.3667
Player 26907 fitness: 95.5667
Player 26908 fitness: 110.2333
Player 26909 fitness: 95.5667
Player 26910 fitness: 122.3000
Player 26911 fitness: 99.7667
Player 26912 fitness: 114.2667
Player 26913 fitness: 247.9667
Player 26914 fitness: 95.5667
Player 26915 fitness: 164.9333
Player 26916 fitness: 96.1333
Player 26917 fitness: 95.3667
Player 26918 fitness: 95.5667
Player 26919 fitness: 95.5667
Player 26920 fitness: 544.8666
Player 26921 fitness: 95.5667
Player 26922 fitness: 99.7667
Player 26923 fitness: 95.5667
Player 26924 fitness: 109.0667
Player 26925 fitness: 95.5667
Player 26926 fitness: 95.3667
Player 26927 fitness: 96.1333
Player 26928 fitness: 124.8667
Player 26929 fitness: 95.5667
Player 26930 fitness: 99.9667
Player 26931 fitness: 115.0667
Player 26932 fitness: 215.2667
Player 26933 fitness: 96.1333
Player 26934 fitness: 105.7000
Player 26935 fitness: 124.8667
Player 26936 fitness: 95.5667
Player 26937 fitness: 209.5333
Player 26938 fitness: 115.0667
Player 26939 fitness: 99.7667
Player 26940 fitness: 99.9667
Player 26941 fitness: 99.9667
Player 26942 fitness: 124.8667
Player 26943 fitness: 158.5333
Player 26944 fitness: 466.0667
Player 26945 fitness: 95.5667
Player 26946 fitness: 95.5667
Player 26947 fitness: 119.4000
Player 26948 fitness: 95.5667
Player 26949 fitness: 997.0333
Player 26950 fitness: 95.5667
Player 26951 fitness: 95.3667
Player 26952 fitness: 95.5667
Player 26953 fitness: 118.8000
Player 26954 fitness: 99.7667
Player 26955 fitness: 96.1333
Player 26956 fitness: 456.3333
Player 26957 fitness: 99.9667
Player 26958 fitness: 99.7667
Player 26959 fitness: 395.0000
Player 26960 fitness: 228.0667
Player 26961 fitness: 200.8333
Player 26962 fitness: 95.3667
Player 26963 fitness: 96.1333
Player 26964 fitness: 96.1333
Player 26965 fitness: 95.5667
Player 26966 fitness: 99.9667
Player 26967 fitness: 96.1333
Player 26968 fitness: 95.5667
Player 26969 fitness: 96.1333
Player 26970 fitness: 215.2667
Player 26971 fitness: 95.5667
Player 26972 fitness: 266.0667
Player 26973 fitness: 96.1333
Player 26974 fitness: 99.9667
Player 26975 fitness: 915.8999
Player 26976 fitness: 95.5667
Player 26977 fitness: 95.5667
Player 26978 fitness: 95.3667
Player 26979 fitness: 456.3333
Player 26980 fitness: 265.7333
Player 26981 fitness: 95.5667
Player 26982 fitness: 96.1333
Player 26983 fitness: 99.9667
Player 26984 fitness: 178.9333
Player 26985 fitness: 99.7667
Player 26986 fitness: 99.9667
Player 26987 fitness: 96.1333
Player 26988 fitness: 95.3667
Player 26989 fitness: 99.9667
Player 26990 fitness: 96.1333
Player 26991 fitness: 456.3333
Player 26992 fitness: 96.1333
Player 26993 fitness: 95.5667
Player 26994 fitness: 95.5667
Player 26995 fitness: 516.7000
Player 26996 fitness: 223.3000
Player 26997 fitness: 186.4000
Player 26998 fitness: 574.6000
Player 26999 fitness: 207.3000
Player 27000 fitness: 96.1333
Player 27001 fitness: 200.7667
Player 27002 fitness: 99.9667
Player 27003 fitness: 95.5667
Player 27004 fitness: 99.7667
Player 27005 fitness: 95.3667
Player 27006 fitness: 528.3000
Player 27007 fitness: 95.3667
Player 27008 fitness: 95.3667
Player 27009 fitness: 120.7000
Player 27010 fitness: 899.9333
Player 27011 fitness: 124.8667
Player 27012 fitness: 95.3667
Player 27013 fitness: 95.3667
Player 27014 fitness: 96.1333
Player 27015 fitness: 99.9667
Player 27016 fitness: 204.3333
Player 27017 fitness: 99.9667
Player 27018 fitness: 95.5667
Player 27019 fitness: 605.2667
Player 27020 fitness: 120.6667
Player 27021 fitness: 489.9000
Player 27022 fitness: 95.3667
Player 27023 fitness: 99.9667
Player 27024 fitness: 99.9667
Player 27025 fitness: 96.1333
Player 27026 fitness: 96.1333
Player 27027 fitness: 95.3667
Player 27028 fitness: 206.7000
Player 27029 fitness: 99.7667
Player 27030 fitness: 120.4667
Player 27031 fitness: 96.1333
Player 27032 fitness: 96.1333
Player 27033 fitness: 96.1333
Player 27034 fitness: 95.5667
Player 27035 fitness: 95.5667
Player 27036 fitness: 95.5667
Player 27037 fitness: 232.0667
Player 27038 fitness: 99.7667
Player 27039 fitness: 99.7667
Player 27040 fitness: 95.5667
Player 27041 fitness: 95.5667
Player 27042 fitness: 95.5667
Player 27043 fitness: 99.9667
Player 27044 fitness: 96.1333
Player 27045 fitness: 175.3333
Player 27046 fitness: 95.5667
Player 27047 fitness: 96.1333
Player 27048 fitness: 95.5667
Player 27049 fitness: 202.1667
Player 27050 fitness: 95.5667
Player 27051 fitness: 95.3667
Player 27052 fitness: 95.5667
Player 27053 fitness: 95.3667
Player 27054 fitness: 263.4000
Player 27055 fitness: 95.5667
Player 27056 fitness: 95.5667
Player 27057 fitness: 95.3667
Player 27058 fitness: 95.5667
Player 27059 fitness: 96.1333
Player 27060 fitness: 124.8667
Player 27061 fitness: 96.1333
Player 27062 fitness: 95.5667
Player 27063 fitness: 95.5667
Player 27064 fitness: 138.7333
Player 27065 fitness: 99.7667
Player 27066 fitness: 95.5667
Player 27067 fitness: 238.8667
Player 27068 fitness: 459.0666
Player 27069 fitness: 95.3667
Player 27070 fitness: 99.9667
Player 27071 fitness: 95.5667
Player 27072 fitness: 96.1333
Player 27073 fitness: 95.5667
Player 27074 fitness: 95.3667
Player 27075 fitness: 95.3667
Player 27076 fitness: 770.1000
Player 27077 fitness: 96.1333
Player 27078 fitness: 99.9667
Player 27079 fitness: 95.3667
Player 27080 fitness: 95.5667
Player 27081 fitness: 702.2333
Player 27082 fitness: 95.5667
Player 27083 fitness: 95.5667
Player 27084 fitness: 96.1333
Player 27085 fitness: 96.1333
Player 27086 fitness: 115.0667
Player 27087 fitness: 99.9667
Player 27088 fitness: 99.9667
Player 27089 fitness: 753.2333
Player 27090 fitness: 95.5667
Player 27091 fitness: 145.2000
Player 27092 fitness: 95.5667
Player 27093 fitness: 185.1333
Player 27094 fitness: 99.7667
Player 27095 fitness: 143.3333
Player 27096 fitness: 99.7667
Player 27097 fitness: 175.3333
Player 27098 fitness: 115.0667
Player 27099 fitness: 112.8667
Player 27100 fitness: 99.7667
Player 27101 fitness: 95.3667
Player 27102 fitness: 96.1333
Player 27103 fitness: 95.5667
Player 27104 fitness: 95.5667
Player 27105 fitness: 96.1333
Player 27106 fitness: 115.0667
Player 27107 fitness: 124.8667
Player 27108 fitness: 99.7667
Player 27109 fitness: 95.5667
Player 27110 fitness: 95.5667
Player 27111 fitness: 95.5667
Player 27112 fitness: 99.7667
Player 27113 fitness: 550.4667
Player 27114 fitness: 95.5667
Player 27115 fitness: 99.9667
Player 27116 fitness: 96.1333
Player 27117 fitness: 426.2000
Player 27118 fitness: 118.8000
Player 27119 fitness: 99.7667
Player 27120 fitness: 95.5667
Player 27121 fitness: 95.5667
Player 27122 fitness: 95.5667
Player 27123 fitness: 545.1334
Player 27124 fitness: 95.5667
Player 27125 fitness: 95.5667
Player 27126 fitness: 99.9667
Player 27127 fitness: 95.5667
Player 27128 fitness: 96.1333
Player 27129 fitness: 118.8000
Player 27130 fitness: 95.5667
Player 27131 fitness: 124.8667
Player 27132 fitness: 96.1333
Player 27133 fitness: 185.6000
Player 27134 fitness: 410.1333
Player 27135 fitness: 212.7000
Player 27136 fitness: 96.1333
Player 27137 fitness: 96.1333
Player 27138 fitness: 99.7667
Player 27139 fitness: 108.8333
Player 27140 fitness: 185.1333
Player 27141 fitness: 95.3667
Player 27142 fitness: 99.9667
Player 27143 fitness: 95.5667
Player 27144 fitness: 95.5667
Player 27145 fitness: 95.5667
Player 27146 fitness: 557.2333
Player 27147 fitness: 99.7667
Player 27148 fitness: 95.5667
Player 27149 fitness: 96.1333
Player 27150 fitness: 275.4333
Player 27151 fitness: 95.5667
Player 27152 fitness: 95.5667
Player 27153 fitness: 95.5667
Player 27154 fitness: 99.7667
Player 27155 fitness: 99.7667
Player 27156 fitness: 95.5667
Player 27157 fitness: 95.5667
Player 27158 fitness: 668.8666
Player 27159 fitness: 179.4000
Player 27160 fitness: 99.7667
Player 27161 fitness: 99.9667
Player 27162 fitness: 121.4000
Player 27163 fitness: 95.5667
Player 27164 fitness: 95.5667
Player 27165 fitness: 99.9667
Player 27166 fitness: 95.5667
Player 27167 fitness: 95.5667
Player 27168 fitness: 99.9667
Player 27169 fitness: 119.1333
Player 27170 fitness: 195.4667
Player 27171 fitness: 633.6667
Player 27172 fitness: 255.6667
Player 27173 fitness: 95.5667
Player 27174 fitness: 96.1333
Player 27175 fitness: 96.1333
Player 27176 fitness: 99.9667
Player 27177 fitness: 96.1333
Player 27178 fitness: 96.1333
Player 27179 fitness: 96.1333
Player 27180 fitness: 506.8000
Player 27181 fitness: 121.4000
Player 27182 fitness: 99.9667
Player 27183 fitness: 96.1333
Player 27184 fitness: 99.9667
Player 27185 fitness: 95.3667
Player 27186 fitness: 123.6667
Player 27187 fitness: 99.7667
Player 27188 fitness: 95.5667
Player 27189 fitness: 99.9667
Player 27190 fitness: 235.6000
Player 27191 fitness: 99.7667
Player 27192 fitness: 99.9667
Player 27193 fitness: 99.7667
Player 27194 fitness: 99.9667
Player 27195 fitness: 96.1333
Player 27196 fitness: 95.5667
Player 27197 fitness: 99.9667
Player 27198 fitness: 99.7667
Player 27199 fitness: 96.1333
Player 27200 fitness: 96.1333
Player 27201 fitness: 99.9667
Player 27202 fitness: 115.0667
Player 27203 fitness: 95.5667
Player 27204 fitness: 95.5667
Player 27205 fitness: 155.0000
Player 27206 fitness: 95.5667
Player 27207 fitness: 95.5667
Player 27208 fitness: 99.9667
Player 27209 fitness: 119.7000
Player 27210 fitness: 96.1333
Player 27211 fitness: 99.9667
Player 27212 fitness: 175.3333
Player 27213 fitness: 99.9667
Player 27214 fitness: 96.1333
Player 27215 fitness: 99.9667
Player 27216 fitness: 96.1333
Player 27217 fitness: 95.5667
Player 27218 fitness: 119.1333
Player 27219 fitness: 245.4000
Player 27220 fitness: 95.5667
Player 27221 fitness: 95.5667
Player 27222 fitness: 95.5667
Player 27223 fitness: 96.1333
Player 27224 fitness: 105.7000
Player 27225 fitness: 99.7667
Player 27226 fitness: 95.5667
Player 27227 fitness: 95.5667
Player 27228 fitness: 99.7667
Player 27229 fitness: 99.9667
Player 27230 fitness: 96.1333
Player 27231 fitness: 99.7667
Player 27232 fitness: 95.5667
Player 27233 fitness: 95.5667
Player 27234 fitness: 215.2667
Player 27235 fitness: 465.6334
Player 27236 fitness: 99.7667
Player 27237 fitness: 96.1333
Player 27238 fitness: 95.5667
Player 27239 fitness: 167.0667
Player 27240 fitness: 99.7667
Player 27241 fitness: 142.8000
Player 27242 fitness: 95.5667
Player 27243 fitness: 95.3667
Player 27244 fitness: 96.1333
Player 27245 fitness: 99.9667
Player 27246 fitness: 96.1333
Player 27247 fitness: 96.1333
Player 27248 fitness: 95.5667
Player 27249 fitness: 96.1333
Player 27250 fitness: 95.5667
Player 27251 fitness: 95.3667
Player 27252 fitness: 95.5667
Player 27253 fitness: 99.7667
Player 27254 fitness: 115.0667
Player 27255 fitness: 95.5667
Player 27256 fitness: 215.2667
Player 27257 fitness: 99.9667
Player 27258 fitness: 99.9667
Player 27259 fitness: 143.7667
Player 27260 fitness: 99.7667
Player 27261 fitness: 96.1333
Player 27262 fitness: 95.5667
Player 27263 fitness: 99.9667
Player 27264 fitness: 434.2333
Player 27265 fitness: 95.3667
Player 27266 fitness: 96.1333
Player 27267 fitness: 99.9667
Player 27268 fitness: 99.7667
Player 27269 fitness: 143.3667
Player 27270 fitness: 95.5667
Player 27271 fitness: 99.9667
Player 27272 fitness: 95.3667
Player 27273 fitness: 95.5667
Player 27274 fitness: 99.7667
Player 27275 fitness: 95.3667
Player 27276 fitness: 95.5667
Player 27277 fitness: 148.8000
Player 27278 fitness: 121.4667
Player 27279 fitness: 99.7667
Player 27280 fitness: 99.7667
Player 27281 fitness: 173.2333
Player 27282 fitness: 245.4000
Player 27283 fitness: 150.0000
Player 27284 fitness: 99.7667
Player 27285 fitness: 114.2667
Player 27286 fitness: 449.5667
Player 27287 fitness: 99.9667
Player 27288 fitness: 175.3333
Player 27289 fitness: 123.6667
Player 27290 fitness: 97.8667
Player 27291 fitness: 99.7667
Player 27292 fitness: 95.3667
Player 27293 fitness: 95.5667
Player 27294 fitness: 99.9667
Player 27295 fitness: 99.9667
Player 27296 fitness: 275.5334
Player 27297 fitness: 95.5667
Player 27298 fitness: 456.6000
Player 27299 fitness: 95.5667
Player 27300 fitness: 156.8667
Player 27301 fitness: 145.2000
Player 27302 fitness: 538.3666
Player 27303 fitness: 124.8667
Player 27304 fitness: 95.5667
Player 27305 fitness: 96.1333
Player 27306 fitness: 747.8666
Player 27307 fitness: 99.9667
Player 27308 fitness: 95.5667
Player 27309 fitness: 96.1333
Player 27310 fitness: 390.8333
Player 27311 fitness: 95.5667
Player 27312 fitness: 99.7667
Player 27313 fitness: 174.3333
Player 27314 fitness: 96.1333
Player 27315 fitness: 221.0333
Player 27316 fitness: 95.3667
Player 27317 fitness: 99.9667
Player 27318 fitness: 486.4667
Player 27319 fitness: 99.9667
Player 27320 fitness: 99.7667
Player 27321 fitness: 95.3667
Player 27322 fitness: 205.4667
Player 27323 fitness: 124.8667
Player 27324 fitness: 99.7667
Player 27325 fitness: 95.5667
Player 27326 fitness: 115.0667
Player 27327 fitness: 95.5667
Player 27328 fitness: 95.5667
Player 27329 fitness: 95.5667
Player 27330 fitness: 95.5667
Player 27331 fitness: 99.9667
Player 27332 fitness: 95.5667
Player 27333 fitness: 95.3667
Player 27334 fitness: 95.3667
Player 27335 fitness: 95.5667
Player 27336 fitness: 95.5667
Player 27337 fitness: 150.0667
Player 27338 fitness: 481.7334
Player 27339 fitness: 96.1333
Player 27340 fitness: 99.9667
Player 27341 fitness: 95.5667
Player 27342 fitness: 99.7667
Player 27343 fitness: 95.5667
Player 27344 fitness: 96.1333
Player 27345 fitness: 99.7667
Player 27346 fitness: 95.5667
Player 27347 fitness: 933.9666
Player 27348 fitness: 96.1333
Player 27349 fitness: 96.1333
Player 27350 fitness: 96.1333
Player 27351 fitness: 99.7667
Player 27352 fitness: 99.7667
Player 27353 fitness: 225.2667
Player 27354 fitness: 95.5667
Player 27355 fitness: 99.9667
Player 27356 fitness: 96.1333
Player 27357 fitness: 155.0000
Player 27358 fitness: 99.9667
Player 27359 fitness: 99.7667
Player 27360 fitness: 99.7667
Player 27361 fitness: 99.9667
Player 27362 fitness: 95.5667
Player 27363 fitness: 462.0666
Player 27364 fitness: 667.2667
Player 27365 fitness: 95.5667
Player 27366 fitness: 96.1333
Player 27367 fitness: 99.9667
Player 27368 fitness: 95.5667
Player 27369 fitness: 95.5667
Player 27370 fitness: 95.5667
Player 27371 fitness: 96.1333
Player 27372 fitness: 95.5667
Player 27373 fitness: 630.5000
Player 27374 fitness: 95.5667
Player 27375 fitness: 95.5667
Player 27376 fitness: 95.5667
Player 27377 fitness: 95.5667
Player 27378 fitness: 96.1333
Player 27379 fitness: 95.5667
Player 27380 fitness: 96.1333
Player 27381 fitness: 161.5000
Player 27382 fitness: 595.1333
Player 27383 fitness: 95.3667
Player 27384 fitness: 96.1333
Player 27385 fitness: 95.3667
Player 27386 fitness: 99.7667
Player 27387 fitness: 95.5667
Player 27388 fitness: 96.1333
Player 27389 fitness: 95.3667
Player 27390 fitness: 95.5667
Player 27391 fitness: 375.6000
Player 27392 fitness: 562.5000
Player 27393 fitness: 95.5667
Player 27394 fitness: 99.9667
Player 27395 fitness: 152.2000
Player 27396 fitness: 214.5000
Player 27397 fitness: 99.7667
Player 27398 fitness: 417.6000
Player 27399 fitness: 95.3667
Player 27400 fitness: 99.7667
Player 27401 fitness: 95.5667
Player 27402 fitness: 95.3667
Player 27403 fitness: 95.3667
Player 27404 fitness: 95.5667
Player 27405 fitness: 452.3333
Player 27406 fitness: 883.2000
Player 27407 fitness: 96.1333
Player 27408 fitness: 99.7667
Player 27409 fitness: 95.5667
Player 27410 fitness: 162.9333
Player 27411 fitness: 95.3667
Player 27412 fitness: 99.7667
Player 27413 fitness: 96.1333
Player 27414 fitness: 125.4000
Player 27415 fitness: 99.7667
Player 27416 fitness: 99.9667
Player 27417 fitness: 139.9667
Player 27418 fitness: 99.9667
Player 27419 fitness: 425.2000
Player 27420 fitness: 99.9667
Player 27421 fitness: 613.5667
Player 27422 fitness: 99.9667
Player 27423 fitness: 114.2667
Player 27424 fitness: 96.1333
Player 27425 fitness: 155.0000
Player 27426 fitness: 95.3667
Player 27427 fitness: 96.1333
Player 27428 fitness: 95.5667
Player 27429 fitness: 409.2667
Player 27430 fitness: 95.3667
Player 27431 fitness: 99.9667
Player 27432 fitness: 95.5667
Player 27433 fitness: 155.0000
Player 27434 fitness: 95.3667
Player 27435 fitness: 145.2000
Player 27436 fitness: 115.0667
Player 27437 fitness: 95.5667
Player 27438 fitness: 124.8667
Player 27439 fitness: 95.5667
Player 27440 fitness: 99.9667
Player 27441 fitness: 95.5667
Player 27442 fitness: 96.1333
Player 27443 fitness: 99.7667
Player 27444 fitness: 95.3667
Player 27445 fitness: 99.9667
Player 27446 fitness: 95.5667
Player 27447 fitness: 99.9667
Player 27448 fitness: 96.1333
Player 27449 fitness: 197.1667
Player 27450 fitness: 99.9667
Player 27451 fitness: 99.7667
Player 27452 fitness: 95.3667
Player 27453 fitness: 95.3667
Player 27454 fitness: 148.9667
Player 27455 fitness: 376.0667
Player 27456 fitness: 192.1667
Player 27457 fitness: 193.7000
Player 27458 fitness: 99.7667
Player 27459 fitness: 95.5667
Player 27460 fitness: 124.8667
Player 27461 fitness: 96.8667
Player 27462 fitness: 95.5667
Player 27463 fitness: 99.9667
Player 27464 fitness: 215.2667
Player 27465 fitness: 99.7667
Player 27466 fitness: 99.7667
Player 27467 fitness: 95.3667
Player 27468 fitness: 235.6000
Player 27469 fitness: 95.5667
Player 27470 fitness: 155.0000
Player 27471 fitness: 95.5667
Player 27472 fitness: 95.5667
Player 27473 fitness: 95.3667
Player 27474 fitness: 291.4000
Player 27475 fitness: 96.1333
Player 27476 fitness: 96.1333
Player 27477 fitness: 96.1333
